User ID,Battery Capacity (kWh),Charging Station ID,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
User_180,50.0,Station_402,2024-01-08 11:00:00,2024-01-08 11:31:00,50.16138087841768,3.984418263508884,29.087280550451776,8.85476100282171,3.0,3.0,62.13327965500456,95.39612687084605,42.3760557461259,18.459977606948577,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
User_182,50.0,Station_413,2024-01-08 13:00:00,2024-01-08 14:53:00,61.00032235899777,3.026524839632501,5.720465260145438,20.41637758424997,0.0,1.0,44.94524692565111,66.19582006310851,232.32103894174472,27.54479108480832,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_184,62.0,Station_74,2024-01-08 15:00:00,2024-01-08 18:03:00,33.78434419301355,1.3501018281867616,48.76808403617098,22.90123735146312,1.0,2.0,86.09789965116842,60.262717131547085,59.09157048745929,58.10524584392989,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
User_185,62.0,Station_365,2024-01-08 16:00:00,2024-01-08 17:40:00,47.84104322110981,1.6133875984291093,36.24955021074656,11.345953332431115,0.0,2.0,61.58201871582799,55.66092887509634,258.70299390699824,31.422924496983995,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_186,50.0,Station_401,2024-01-08 17:00:00,2024-01-08 20:15:00,10.640152157210183,3.0806034583458395,19.167160983415208,6.499435839088151,0.0,0.0,66.57606983592258,69.15765779890351,81.3072735238919,20.623514072810465,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
User_187,102.83943000886534,Station_274,2024-01-08 18:00:00,2024-01-08 20:03:00,72.2378188219246,3.4982855553220924,14.435905055127744,24.32684779791282,1.0,6.0,83.20627214536134,83.20544452415145,131.28616502411475,3.8602092828471406,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_199,75.0,Station_223,2024-01-09 06:00:00,2024-01-09 07:57:00,28.98835178470727,3.275752116632101,26.43331612683288,8.690730198272519,0.0,1.0,39.673892812718094,60.73040958658508,195.95558163078329,7.186570885386455,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_200,62.0,Station_132,2024-01-09 07:00:00,2024-01-09 08:37:00,13.485195325551771,2.6653684817410275,29.8731055066718,27.32232283114741,3.0,0.0,82.88645336185421,52.65258829558403,147.3111637473787,-5.680662911301151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_204,85.0,Station_376,2024-01-09 11:00:00,2024-01-09 13:57:00,64.23213303009759,2.822449218454964,29.92814716211848,5.935357648581118,1.0,6.0,69.29221386285269,64.34112879801057,268.9329205281117,3.945102536091081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_208,85.0,Station_265,2024-01-09 15:00:00,2024-01-09 17:35:00,62.24807114091579,3.432085658312173,18.589472298830444,15.584684463947925,2.0,1.0,78.60469650901624,99.52158491419787,102.9238174711238,20.80867427065733,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
User_214,62.0,Station_485,2024-01-09 21:00:00,2024-01-10 00:52:00,6.377874090357831,0.9035194095926008,33.84247374666808,27.80226589384772,0.0,5.0,46.18102100188867,99.01491659931033,169.11197877085093,-2.96053409263979,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_216,75.0,Station_19,2024-01-09 23:00:00,2024-01-10 02:37:00,28.22969163134975,1.2186895776866975,23.437410108212934,36.34122452156407,0.0,3.0,61.78774867645628,65.21596737627195,91.120578890523,24.32145836328824,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_217,62.0,Station_346,2024-01-10 00:00:00,2024-01-10 02:04:00,67.9228322505551,3.7045719493020433,41.74355879617509,32.176284256677015,3.0,2.0,63.5820676829891,89.93768114083636,157.0245513686409,14.333455387594256,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_223,46.53791149668031,Station_174,2024-01-10 06:00:00,2024-01-10 09:01:00,35.348377133007446,3.133547022568186,5.497144232704208,12.653463874163384,1.0,3.0,41.20931818354145,98.92265741071633,219.15322185379577,-8.72042463752484,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_230,85.0,Station_450,2024-01-10 13:00:00,2024-01-10 14:44:00,32.64266713861244,0.5606409011449397,29.199086932973444,5.781509069368416,2.0,6.0,51.557809348746055,73.55094550093412,183.594068681762,29.9393328525626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
User_235,62.0,Station_492,2024-01-10 18:00:00,2024-01-10 21:14:00,44.51832468474392,2.1684917614988493,41.52667160468071,9.084707242086369,2.0,4.0,18.855647655655325,98.32393364522612,139.22221781498155,1.565003653899847,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_240,50.0,Station_319,2024-01-10 23:00:00,2024-01-11 00:11:00,31.877190174337137,1.3839409159301177,23.4663558449473,38.28944612935822,2.0,6.0,68.8236838416409,92.8371241203629,249.7635288631293,38.18867276301532,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_243,62.0,Station_49,2024-01-11 02:00:00,2024-01-11 05:20:00,7.849721866582429,2.556263536975257,25.332046093238866,25.9504490812044,2.0,1.0,89.85040927390602,85.15241978349388,26.36280787105247,39.56907374252949,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
User_246,62.0,Station_355,2024-01-11 05:00:00,2024-01-11 08:36:00,29.84062267463912,3.4738635759039367,14.03909939573777,9.062227772773593,1.0,1.0,17.26238082837486,53.65651198727304,195.47378637535544,19.17667043576218,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
User_248,94.82402915199084,Station_308,2024-01-11 07:00:00,2024-01-11 10:53:00,76.3581979165499,2.9748362665638908,10.894668580638834,68.93168828909299,1.0,5.0,80.67885938684184,64.03368551301674,213.49060791189896,36.46750890918337,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
User_249,100.0,Station_356,2024-01-11 08:00:00,2024-01-11 11:24:00,60.41010374511423,1.7089707006187953,48.78868465608588,17.898531567126007,2.0,3.0,77.00681784966234,82.5309652201098,99.5425833068634,12.8704939724941,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
User_250,85.0,Station_373,2024-01-11 09:00:00,2024-01-11 10:11:00,44.78548903983442,3.4306460183858127,35.39040522700007,36.90895524974596,3.0,4.0,20.08304245350331,76.26295568732958,283.9026933704645,10.649007273572316,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_251,75.0,Station_118,2024-01-11 10:00:00,2024-01-11 12:03:00,22.22767365216008,3.382077828663508,25.332046093238866,27.52374174000058,1.0,4.0,30.81465368656276,57.707547332155606,227.54225711573105,0.5105196978449662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
User_257,50.0,Station_408,2024-01-11 16:00:00,2024-01-11 18:24:00,37.09360176408391,0.8530870981871089,23.61922632717278,19.54237559378936,2.0,3.0,53.70511180037988,53.29568233519604,180.1478561199578,14.726961210694782,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_262,100.0,Station_49,2024-01-11 21:00:00,2024-01-11 23:39:00,54.126087254300025,1.2533145623700643,13.61905213687039,31.93611568727565,1.0,3.0,69.63478802892779,88.99147530915221,175.20621010666332,-9.824642409465277,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
User_266,100.0,Station_464,2024-01-12 01:00:00,2024-01-12 04:48:00,44.51832468474392,0.5047879452723788,25.332046093238866,23.5995334142819,0.0,6.0,48.53777632106408,78.14309336406694,269.4965675176712,-5.887922835563272,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_267,85.0,Station_144,2024-01-12 02:00:00,2024-01-12 03:21:00,56.82135247009669,0.8652131466394621,21.269704738274807,15.832813556678106,1.0,1.0,17.451240723590125,53.8501746253108,263.7448790437271,39.80240624595091,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
User_269,100.0,Station_200,2024-01-12 04:00:00,2024-01-12 06:46:00,58.151062888392886,1.9862538995816736,34.96509713846357,25.39160380117886,1.0,1.0,17.46097583271432,82.1311377474008,236.8331846408309,35.589301174461674,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_270,10.189286767076991,Station_157,2024-01-12 05:00:00,2024-01-12 05:51:00,63.59427153371392,3.333555447833435,28.59630646268833,5.08639760450986,3.0,0.0,18.284235370776763,63.02512257270325,149.95694947215446,2.79084416712824,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_271,85.0,Station_487,2024-01-12 06:00:00,2024-01-12 07:03:00,55.415049767383415,2.314931146241422,30.64392047525133,36.42534261797,1.0,6.0,88.07089504158922,64.80813651303754,176.932958126598,-8.428028851272648,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_275,62.0,Station_148,2024-01-12 10:00:00,2024-01-12 11:42:00,59.14827213488981,3.878900409409207,14.880153191426595,32.074788131830786,0.0,1.0,40.00389357145608,57.348292050427055,156.68574453165104,-1.864065534475797,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
User_279,62.0,Station_334,2024-01-12 14:00:00,2024-01-12 16:33:00,73.22951284506478,3.5163531165106763,23.618123845206853,16.971085913292708,1.0,5.0,14.078141077494076,60.688775546796165,156.68574453165104,35.833595456858994,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_283,50.0,Station_334,2024-01-12 18:00:00,2024-01-12 20:46:00,20.3535460696326,2.424679354945065,11.161935288902695,26.165414187154088,1.0,3.0,109.26579432595442,82.33383444970028,116.18408209840142,2.770322016701208,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
User_285,100.0,Station_161,2024-01-12 20:00:00,2024-01-12 22:59:00,14.018823992805098,1.8272416718247204,6.291013587854589,25.54354523038557,1.0,6.0,58.996115876586,90.81351987157448,22.54047724398696,33.28195603093967,7.51530869035586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
User_288,100.0,Station_301,2024-01-12 23:00:00,2024-01-13 01:15:00,13.319017315610488,0.8912958968406132,21.63010653590449,9.96972720755874,1.0,6.0,81.55932358998332,177.70866647340375,87.30415654223266,38.77143808328196,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
User_289,85.0,Station_212,2024-01-13 00:00:00,2024-01-13 01:12:00,37.6423038507068,2.6670149761721653,19.59636035921344,27.89822488661171,3.0,4.0,34.92875322393103,79.45914963060314,156.68574453165104,-9.679928907135151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
User_292,75.0,Station_436,2024-01-13 03:00:00,2024-01-13 05:43:00,32.52486104511656,2.287496504307609,31.5531561687629,10.03602310243687,2.0,3.0,23.42576752983394,83.74262073596746,294.05825875693694,25.92667701462242,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_295,62.0,Station_410,2024-01-13 06:00:00,2024-01-13 06:36:00,30.63992013217628,1.6293384812840173,46.84858796557754,36.95621233288669,2.0,5.0,62.17903554933864,53.74244252427816,151.5112088853607,21.080329879354103,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_302,50.0,Station_140,2024-01-13 13:00:00,2024-01-13 16:14:00,56.324648784145005,3.354432889112449,14.245986238314003,31.34224898721738,2.0,6.0,63.932753775970696,87.69917051125832,174.13894213778076,-6.256501931360966,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
User_305,100.0,Station_417,2024-01-13 16:00:00,2024-01-13 19:41:00,23.54038391979749,2.5925972772690966,3.508161487393433,23.220087806019023,2.0,3.0,17.170614248794294,39.31920167051178,192.85689131728176,14.538649316116311,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_309,85.0,Station_382,2024-01-13 20:00:00,2024-01-13 22:34:00,49.74934189978176,2.008221975228492,33.70234120475917,18.58598183312089,3.0,3.0,62.63796602121695,87.47010159296559,177.26981142816254,31.464224787251247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_314,62.0,Station_412,2024-01-14 01:00:00,2024-01-14 04:37:00,6.885479431723564,3.500201170135869,29.44664264254554,13.151438217973151,1.0,3.0,62.99501973890689,70.58747645056332,270.3822387599344,4.057993736673463,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_316,50.0,Station_484,2024-01-14 03:00:00,2024-01-14 05:16:00,55.420912210556,3.6744100257396752,39.08038684912086,11.678020987060137,0.0,3.0,74.61169023972576,62.05991728356241,204.67136761932085,-9.366179122075463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_318,75.0,Station_66,2024-01-14 05:00:00,2024-01-14 08:01:00,44.06555274761643,0.7388318908606428,18.136176918025765,37.81041851456051,2.0,0.0,43.3631967175386,72.85514963212466,261.50598887337225,21.12350581758097,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_326,62.0,Station_254,2024-01-14 13:00:00,2024-01-14 14:57:00,17.890527690443513,3.7065221875647,3.660245685624441,25.222700923617165,0.0,3.0,32.14887452372518,113.21106541250636,156.70384817957606,-4.306189808549535,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
User_328,100.0,Station_380,2024-01-14 15:00:00,2024-01-14 18:25:00,58.37615445163145,1.8775223705101527,4.6696670367747615,33.85680931892132,1.0,4.0,15.359167401010394,56.58027747341746,96.86304815594605,16.972016794308892,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_330,85.0,Station_84,2024-01-14 17:00:00,2024-01-14 18:27:00,13.3246110441358,1.38201984923984,24.74284750954942,12.388236508175128,1.0,5.0,52.78624625920918,92.86857199351071,283.9904923578399,35.704863864734804,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
User_333,6.168895844295367,Station_46,2024-01-14 20:00:00,2024-01-14 21:04:00,50.596951312425645,3.4731728239963258,9.860027647642006,27.986543851528875,3.0,0.0,29.94222930931056,73.7587986463408,211.6346842028128,33.23430131892319,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
User_335,62.0,Station_183,2024-01-14 22:00:00,2024-01-15 00:47:00,103.81260559148436,3.5254454687342496,16.59138266956989,17.66922822732998,3.0,4.0,52.79679327470648,89.3517921097638,99.9410054242442,8.330158355627752,3.100169235250924,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_337,45.62653203455355,Station_296,2024-01-15 00:00:00,2024-01-15 01:11:00,77.17272373807074,1.4091282763590154,17.573025616919114,11.760498614437916,1.0,4.0,19.94692587515722,95.09672125231026,156.70384817957606,3.498381005989529,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
User_344,50.0,Station_44,2024-01-15 07:00:00,2024-01-15 08:38:00,56.69330149715174,2.391852378811275,44.995222235265096,32.990022358476075,0.0,4.0,46.58776207592858,76.38049503488057,140.3114417006873,25.12730864719061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_345,85.0,Station_238,2024-01-15 08:00:00,2024-01-15 10:14:00,40.161421851143096,2.517973871979124,28.479962126485365,13.37000578755204,2.0,2.0,35.04453497731117,94.56359194190472,93.99523169765295,13.354387166466346,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_348,50.0,Station_192,2024-01-15 11:00:00,2024-01-15 12:10:00,67.22515101988213,0.5046012170071925,37.2360143567669,21.014153018823738,0.0,2.0,38.02384077001244,94.36765550022876,57.59194551494831,12.265243732279334,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_357,100.0,Station_373,2024-01-15 20:00:00,2024-01-15 23:40:00,30.80566200277668,1.0378600717476725,18.97988934768992,18.353195110709667,3.0,5.0,60.727202748946425,61.20655136874687,155.71449022041207,29.11438026886234,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
User_361,77.60847805142836,Station_480,2024-01-16 00:00:00,2024-01-16 01:18:00,73.09045077014305,1.7540479473185384,30.388803808157416,9.59516379366146,0.0,1.0,29.666501463197683,99.8568507681671,227.7259802260517,2.5942497264893376,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_368,50.0,Station_107,2024-01-16 07:00:00,2024-01-16 08:31:00,24.59962969556764,2.0078608677549403,11.820175787578869,29.234418562911937,1.0,6.0,51.18826307688968,63.46582475528865,263.83317339672374,14.205489919727103,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
User_371,100.0,Station_135,2024-01-16 10:00:00,2024-01-16 10:43:00,42.50504817302191,2.2737418355380994,46.48898767165858,36.94161943713523,2.0,3.0,15.265841435051517,60.94892254921191,264.8997690093633,36.56806342886591,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
User_374,75.0,Station_11,2024-01-16 13:00:00,2024-01-16 14:48:00,52.90446366869147,1.5469560347093554,15.572055588337298,18.542883936181408,3.0,5.0,89.8386106965979,97.49538046654772,36.74369480038644,32.57385369012299,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
User_379,85.0,Station_69,2024-01-16 18:00:00,2024-01-16 19:54:00,16.67359945711931,1.809282615508712,32.99482958919536,28.15617085673184,2.0,3.0,77.48514337130472,88.66543213628108,281.8878021909634,33.7293207659469,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_381,50.0,Station_181,2024-01-16 20:00:00,2024-01-16 23:45:00,7.668660934509698,0.7499042038041743,25.457146678252645,17.361623335996903,0.0,6.0,86.16194217356585,81.61986322060685,53.30743848250727,27.25894496066993,2.537158510000429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_386,100.0,Station_93,2024-01-17 01:00:00,2024-01-17 02:20:00,46.55965371578422,1.6657565361852955,35.776000248726106,23.555734536550013,2.0,6.0,77.27588158438571,95.74723144237556,197.5286464172002,1.6535023008047476,1.5028687879357574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_389,75.0,Station_154,2024-01-17 04:00:00,2024-01-17 06:10:00,74.2197558575455,2.8291553779805483,3.5666530370869136,29.16504149708574,3.0,4.0,55.29384158305011,90.0971146794724,156.70384817957606,3.2051027160505488,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
User_390,50.0,Station_405,2024-01-17 05:00:00,2024-01-17 05:58:00,20.581387676280656,1.536944425840643,37.02662574504806,31.683786704966867,2.0,5.0,22.542508411280863,84.67236204491557,205.50752200060109,6.7417676444803085,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_393,85.0,Station_377,2024-01-17 08:00:00,2024-01-17 08:39:00,64.5382469650896,3.970999800756029,17.56016007058113,32.97335649279925,2.0,1.0,17.189637655147195,57.13538346069592,258.3785312145929,12.326389479259715,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
User_403,71.64548706847206,Station_14,2024-01-17 18:00:00,2024-01-17 21:37:00,31.810223412630616,3.674137370718397,32.83733503507112,32.94225606046225,2.0,1.0,78.60513123193002,55.81019314986585,188.7036355239657,14.48313566125389,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_404,62.0,Station_266,2024-01-17 19:00:00,2024-01-17 20:30:00,79.46231190835228,2.895348986072257,25.4125201652172,18.27246951475344,2.0,2.0,28.461230838653726,49.09641537645538,48.23161874464395,32.538820532000145,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_408,75.0,Station_119,2024-01-17 23:00:00,2024-01-18 01:14:00,41.58671280364108,3.3058021698282234,39.75364156728047,35.66015447126628,0.0,3.0,76.76630833937877,55.041266802686565,53.087758941570144,-3.176426468742463,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
User_410,100.0,Station_34,2024-01-18 01:00:00,2024-01-18 03:33:00,19.89879895108544,1.8496720908513216,33.63605071304322,30.708297411251525,0.0,3.0,14.367222164095724,93.02253678331718,10.028295172958789,22.189261165233205,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
User_413,50.0,Station_122,2024-01-18 04:00:00,2024-01-18 05:02:00,30.184684241437047,2.9714279747215,40.18246010654073,7.260888622439543,1.0,6.0,64.15663500524101,65.40054488526368,104.53585323424738,26.17562590446412,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_420,85.0,Station_257,2024-01-18 11:00:00,2024-01-18 12:46:00,41.57891512365271,1.0769985933129254,35.41810599547556,7.26985449231802,3.0,3.0,45.88552782646099,90.42239600795594,149.93485696789244,21.27698236167988,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
User_423,69.44504561307087,Station_4,2024-01-18 14:00:00,2024-01-18 15:49:00,72.71574852972469,0.6821324319309614,32.25343212250283,28.119461561042414,1.0,0.0,28.898519624791028,57.73534409312983,151.6213286334007,4.485795959215874,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_424,85.0,Station_426,2024-01-18 15:00:00,2024-01-18 15:44:00,61.92710360384021,0.7984037862290121,25.27459825729891,27.12255886984625,0.0,2.0,73.65740811728803,93.02610697458002,145.8137134854192,7.685197904873899,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_431,3.976596498856954,Station_132,2024-01-18 22:00:00,2024-01-19 00:07:00,42.86561113214803,2.1935147260171712,33.884619968872244,6.190579209611132,3.0,1.0,87.89447635185651,67.7784177480529,65.34041015754734,-5.560344629154537,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
User_433,62.0,Station_197,2024-01-19 00:00:00,2024-01-19 02:51:00,46.5117702649118,2.8093466210082094,10.481223831096187,15.911977559564214,2.0,6.0,70.98136180299576,94.37776504731777,223.2601756243401,38.45202722070744,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
User_434,50.0,Station_19,2024-01-19 01:00:00,2024-01-19 03:48:00,74.54048485931233,3.5910798729146616,16.935868935365697,28.374687430584363,2.0,5.0,51.814911293300895,76.07639192771855,31.43841720184454,10.74680104545826,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
